trial	params_json	primary_metric	wall_seconds	status	error
383	{"boot_idx":383}	0.000000	0.001	ok	
384	{"boot_idx":384}	0.000000	0.001	ok	
385	{"boot_idx":385}	0.000000	0.001	ok	
386	{"boot_idx":386}	0.000000	0.001	ok	
387	{"boot_idx":387}	0.000000	0.001	ok	
388	{"boot_idx":388}	0.000000	0.001	ok	
389	{"boot_idx":389}	0.000000	0.001	ok	
390	{"boot_idx":390}	0.000000	0.001	ok	
391	{"boot_idx":391}	0.000000	0.001	ok	
392	{"boot_idx":392}	0.000000	0.001	ok	
393	{"boot_idx":393}	0.000000	0.001	ok	
394	{"boot_idx":394}	0.000000	0.001	ok	
395	{"boot_idx":395}	0.000000	0.001	ok	
396	{"boot_idx":396}	0.000000	0.001	ok	
397	{"boot_idx":397}	0.000000	0.001	ok	
398	{"boot_idx":398}	0.000000	0.001	ok	
399	{"boot_idx":399}	0.000000	0.001	ok	
400	{"boot_idx":400}	0.000000	0.001	ok	
401	{"boot_idx":401}	-0.000000	0.001	ok	
402	{"boot_idx":402}	0.000000	0.001	ok	
403	{"boot_idx":403}	0.000000	0.001	ok	
404	{"boot_idx":404}	0.000000	0.001	ok	
405	{"boot_idx":405}	0.000000	0.001	ok	
406	{"boot_idx":406}	0.000000	0.001	ok	
407	{"boot_idx":407}	0.000000	0.001	ok	
408	{"boot_idx":408}	0.000000	0.001	ok	
409	{"boot_idx":409}	0.000000	0.001	ok	
410	{"boot_idx":410}	0.000000	0.001	ok	
411	{"boot_idx":411}	0.000000	0.001	ok	
412	{"boot_idx":412}	0.000000	0.001	ok	
413	{"boot_idx":413}	0.000000	0.001	ok	
414	{"boot_idx":414}	0.000000	0.001	ok	
415	{"boot_idx":415}	0.000000	0.001	ok	
416	{"boot_idx":416}	0.000000	0.001	ok	
417	{"boot_idx":417}	0.000000	0.001	ok	
418	{"boot_idx":418}	0.000000	0.001	ok	
419	{"boot_idx":419}	0.000000	0.001	ok	
420	{"boot_idx":420}	0.000000	0.001	ok	
421	{"boot_idx":421}	0.000000	0.001	ok	
422	{"boot_idx":422}	0.000000	0.001	ok	
423	{"boot_idx":423}	0.000000	0.001	ok	
424	{"boot_idx":424}	0.000000	0.001	ok	
425	{"boot_idx":425}	0.000000	0.001	ok	
426	{"boot_idx":426}	-0.000000	0.001	ok	
427	{"boot_idx":427}	0.000000	0.001	ok	
428	{"boot_idx":428}	0.000000	0.001	ok	
429	{"boot_idx":429}	0.000000	0.001	ok	
430	{"boot_idx":430}	0.000000	0.001	ok	
431	{"boot_idx":431}	0.000000	0.001	ok	
432	{"boot_idx":432}	0.000000	0.001	ok	
433	{"boot_idx":433}	0.000000	0.001	ok	
434	{"boot_idx":434}	0.000000	0.001	ok	
435	{"boot_idx":435}	0.000000	0.001	ok	
436	{"boot_idx":436}	0.000000	0.001	ok	
437	{"boot_idx":437}	0.000000	0.001	ok	
438	{"boot_idx":438}	0.000000	0.001	ok	
439	{"boot_idx":439}	0.000000	0.001	ok	
440	{"boot_idx":440}	0.000000	0.001	ok	
441	{"boot_idx":441}	0.000000	0.001	ok	
442	{"boot_idx":442}	0.000000	0.001	ok	
443	{"boot_idx":443}	0.000000	0.001	ok	
444	{"boot_idx":444}	0.000000	0.001	ok	
445	{"boot_idx":445}	0.000000	0.001	ok	
446	{"boot_idx":446}	0.000000	0.001	ok	
447	{"boot_idx":447}	0.000000	0.001	ok	
448	{"boot_idx":448}	0.000000	0.001	ok	
449	{"boot_idx":449}	0.000000	0.001	ok	
450	{"boot_idx":450}	0.000000	0.001	ok	
451	{"boot_idx":451}	0.000000	0.001	ok	
452	{"boot_idx":452}	0.000000	0.001	ok	
453	{"boot_idx":453}	0.000000	0.001	ok	
454	{"boot_idx":454}	0.000000	0.001	ok	
455	{"boot_idx":455}	0.000000	0.001	ok	
456	{"boot_idx":456}	0.000000	0.001	ok	
457	{"boot_idx":457}	0.000000	0.001	ok	
458	{"boot_idx":458}	0.000000	0.001	ok	
459	{"boot_idx":459}	0.000000	0.001	ok	
460	{"boot_idx":460}	0.000000	0.001	ok	
461	{"boot_idx":461}	0.000000	0.001	ok	
462	{"boot_idx":462}	0.000000	0.001	ok	
463	{"boot_idx":463}	0.000000	0.001	ok	
464	{"boot_idx":464}	0.000000	0.001	ok	
465	{"boot_idx":465}	0.000000	0.001	ok	
466	{"boot_idx":466}	0.000000	0.001	ok	
467	{"boot_idx":467}	0.000000	0.001	ok	
468	{"boot_idx":468}	0.000000	0.001	ok	
469	{"boot_idx":469}	0.000000	0.001	ok	
470	{"boot_idx":470}	0.000000	0.001	ok	
471	{"boot_idx":471}	0.000000	0.001	ok	
472	{"boot_idx":472}	0.000000	0.001	ok	
473	{"boot_idx":473}	0.000000	0.001	ok	
474	{"boot_idx":474}	0.000000	0.001	ok	
475	{"boot_idx":475}	0.000000	0.001	ok	
476	{"boot_idx":476}	0.000000	0.001	ok	
477	{"boot_idx":477}	0.000000	0.001	ok	
478	{"boot_idx":478}	0.000000	0.001	ok	
479	{"boot_idx":479}	0.000000	0.001	ok	
480	{"boot_idx":480}	0.000000	0.001	ok	
481	{"boot_idx":481}	0.000000	0.001	ok	
482	{"boot_idx":482}	0.000000	0.001	ok	
483	{"boot_idx":483}	0.000000	0.001	ok	
484	{"boot_idx":484}	0.000000	0.001	ok	
485	{"boot_idx":485}	0.000000	0.001	ok	
486	{"boot_idx":486}	0.000000	0.001	ok	
487	{"boot_idx":487}	0.000000	0.001	ok	
488	{"boot_idx":488}	0.000000	0.001	ok	
489	{"boot_idx":489}	0.000000	0.001	ok	
490	{"boot_idx":490}	0.000000	0.001	ok	
491	{"boot_idx":491}	0.000000	0.001	ok	
492	{"boot_idx":492}	0.000000	0.001	ok	
493	{"boot_idx":493}	0.000000	0.001	ok	
494	{"boot_idx":494}	-0.000000	0.001	ok	
495	{"boot_idx":495}	0.000000	0.001	ok	
496	{"boot_idx":496}	0.000000	0.001	ok	
497	{"boot_idx":497}	0.000000	0.001	ok	
498	{"boot_idx":498}	0.000000	0.001	ok	
499	{"boot_idx":499}	0.000000	0.001	ok	
500	{"boot_idx":500}	0.000000	0.001	ok	
501	{"boot_idx":501}	0.000000	0.001	ok	
502	{"boot_idx":502}	0.000000	0.001	ok	
503	{"boot_idx":503}	0.000000	0.001	ok	
504	{"boot_idx":504}	0.000000	0.001	ok	
505	{"boot_idx":505}	0.000000	0.001	ok	
506	{"boot_idx":506}	0.000000	0.001	ok	
507	{"boot_idx":507}	0.000000	0.001	ok	
508	{"boot_idx":508}	0.000000	0.001	ok	
509	{"boot_idx":509}	0.000000	0.001	ok	
510	{"boot_idx":510}	0.000000	0.001	ok	
511	{"boot_idx":511}	0.000000	0.001	ok	
512	{"boot_idx":512}	0.000000	0.001	ok	
513	{"boot_idx":513}	0.000000	0.001	ok	
514	{"boot_idx":514}	0.000000	0.001	ok	
515	{"boot_idx":515}	0.000000	0.001	ok	
516	{"boot_idx":516}	-0.000000	0.001	ok	
517	{"boot_idx":517}	0.000000	0.001	ok	
518	{"boot_idx":518}	0.000000	0.001	ok	
519	{"boot_idx":519}	0.000000	0.001	ok	
520	{"boot_idx":520}	0.000000	0.001	ok	
521	{"boot_idx":521}	0.000000	0.001	ok	
522	{"boot_idx":522}	0.000000	0.001	ok	
523	{"boot_idx":523}	0.000000	0.001	ok	
524	{"boot_idx":524}	0.000000	0.001	ok	
525	{"boot_idx":525}	0.000000	0.001	ok	
526	{"boot_idx":526}	-0.000000	0.001	ok	
527	{"boot_idx":527}	0.000000	0.001	ok	
528	{"boot_idx":528}	0.000000	0.001	ok	
529	{"boot_idx":529}	0.000000	0.001	ok	
530	{"boot_idx":530}	0.000000	0.001	ok	
531	{"boot_idx":531}	-0.000000	0.001	ok	
532	{"boot_idx":532}	-0.000000	0.001	ok	
