trial	params_json	primary_metric	wall_seconds	status	error
229	{"family":"anchor_lda4","fold":0,"repeat":8,"rung":8}	0.050000	0.001	ok	
230	{"family":"anchor_lda4","fold":1,"repeat":8,"rung":8}	0.275058	0.001	ok	
231	{"family":"anchor_lda4","fold":2,"repeat":8,"rung":8}	0.034432	0.001	ok	
232	{"family":"anchor_lda4","fold":3,"repeat":8,"rung":8}	0.125227	0.001	ok	
233	{"family":"anchor_lda4","fold":0,"repeat":9,"rung":8}	0.290424	0.001	ok	
234	{"family":"anchor_lda4","fold":1,"repeat":9,"rung":8}	0.000051	0.001	ok	
235	{"family":"anchor_lda4","fold":2,"repeat":9,"rung":8}	0.351732	0.001	ok	
236	{"family":"anchor_lda4","fold":3,"repeat":9,"rung":8}	0.030997	0.001	ok	
237	{"family":"anchor_lda4","fold":0,"repeat":10,"rung":8}	0.099367	0.001	ok	
238	{"family":"anchor_lda4","fold":1,"repeat":10,"rung":8}	0.151652	0.001	ok	
239	{"family":"anchor_lda4","fold":2,"repeat":10,"rung":8}	0.045086	0.001	ok	
240	{"family":"anchor_lda4","fold":3,"repeat":10,"rung":8}	0.080092	0.001	ok	
241	{"family":"lda_sepal","fold":0,"repeat":1,"rung":60}	0.140992	0.001	ok	
242	{"family":"lda_sepal","fold":1,"repeat":1,"rung":60}	0.162979	0.001	ok	
243	{"family":"lda_sepal","fold":2,"repeat":1,"rung":60}	0.297723	0.001	ok	
244	{"family":"lda_sepal","fold":3,"repeat":1,"rung":60}	0.175355	0.001	ok	
245	{"family":"lda_sepal","fold":0,"repeat":2,"rung":60}	0.204892	0.001	ok	
246	{"family":"lda_sepal","fold":1,"repeat":2,"rung":60}	0.182152	0.001	ok	
247	{"family":"lda_sepal","fold":2,"repeat":2,"rung":60}	0.130681	0.001	ok	
248	{"family":"lda_sepal","fold":3,"repeat":2,"rung":60}	0.205516	0.001	ok	
249	{"family":"lda_sepal","fold":0,"repeat":3,"rung":60}	0.155371	0.001	ok	
250	{"family":"lda_sepal","fold":1,"repeat":3,"rung":60}	0.197383	0.001	ok	
251	{"family":"lda_sepal","fold":2,"repeat":3,"rung":60}	0.177517	0.001	ok	
252	{"family":"lda_sepal","fold":3,"repeat":3,"rung":60}	0.169685	0.001	ok	
253	{"family":"lda_sepal","fold":0,"repeat":4,"rung":60}	0.175382	0.001	ok	
254	{"family":"lda_sepal","fold":1,"repeat":4,"rung":60}	0.178336	0.001	ok	
255	{"family":"lda_sepal","fold":2,"repeat":4,"rung":60}	0.218596	0.001	ok	
256	{"family":"lda_sepal","fold":3,"repeat":4,"rung":60}	0.167072	0.001	ok	
257	{"family":"lda_sepal","fold":0,"repeat":5,"rung":60}	0.159358	0.001	ok	
258	{"family":"lda_sepal","fold":1,"repeat":5,"rung":60}	0.184797	0.001	ok	
259	{"family":"lda_sepal","fold":2,"repeat":5,"rung":60}	0.200516	0.001	ok	
260	{"family":"lda_sepal","fold":3,"repeat":5,"rung":60}	0.163704	0.001	ok	
261	{"family":"lda_sepal","fold":0,"repeat":6,"rung":60}	0.198023	0.001	ok	
262	{"family":"lda_sepal","fold":1,"repeat":6,"rung":60}	0.264083	0.001	ok	
263	{"family":"lda_sepal","fold":2,"repeat":6,"rung":60}	0.143716	0.001	ok	
264	{"family":"lda_sepal","fold":3,"repeat":6,"rung":60}	0.133812	0.001	ok	
265	{"family":"lda_sepal","fold":0,"repeat":7,"rung":60}	0.208138	0.001	ok	
266	{"family":"lda_sepal","fold":1,"repeat":7,"rung":60}	0.178478	0.001	ok	
267	{"family":"lda_sepal","fold":2,"repeat":7,"rung":60}	0.187483	0.001	ok	
268	{"family":"lda_sepal","fold":3,"repeat":7,"rung":60}	0.137512	0.001	ok	
269	{"family":"lda_sepal","fold":0,"repeat":8,"rung":60}	0.192481	0.001	ok	
270	{"family":"lda_sepal","fold":1,"repeat":8,"rung":60}	0.146799	0.001	ok	
